GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "46003","Aurora, SD",4,CAINC4,45,"...","Equals: Net earnings by place of residence","Thousands of dollars",8311,8803,8531,11953,17405,15541,12373,11235,14373,13392,13591,8206,11967,14358,6895,15566,15988,17165,21298,15715,18620,26516,25462,31831,27474,31235,21061,37454,33585,38448,40966,46988,42695,35671,60546,58650,43585,41898,66014,78090,62366,64032,96004,69549,98809,85955,74078,65239,71391,79211
 "46003","Aurora, SD",4,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",1777,1955,2106,2334,2601,3020,3597,3716,4157,4848,5490,7026,8782,10738,11194,12074,11795,11670,10863,10791,11894,12377,12385,12342,12401,13026,13456,15064,16308,18658,18383,20500,23070,22840,25463,23453,25121,25784,31101,30155,25845,19723,24817,25687,24733,24416,25355,27390,25462,27796
 "46003","Aurora, SD",4,CAINC4,47,"...","Plus: Personal current transfer receipts","Thousands of dollars",1142,1337,1537,1613,2018,2313,2521,2971,2936,3565,3812,5036,4913,5401,5544,5895,6031,6317,6360,6482,6848,7264,7548,8357,8436,9274,10101,10439,10615,10960,11470,12095,12478,12159,12561,13341,13015,14677,15779,16684,16660,17743,18460,16864,16827,18224,19060,19269,19458,19748
 "46003","Aurora, SD",4,CAINC4,50,"...","Wages and salaries","Thousands of dollars",3141,3425,3395,3750,4150,4303,4467,4860,5570,5394,6072,6572,7096,7236,7628,7828,8541,8165,8832,9076,9703,10124,10821,11564,12089,13115,13468,13210,13933,15914,16726,17218,18194,16605,15050,16008,16071,16871,20798,23386,23416,24054,26626,27964,27434,27590,26976,26430,28861,30403
 "46003","Aurora, SD",4,CAINC4,60,"...","Supplements to wages and salaries","Thousands of dollars",299,350,374,453,540,579,690,788,908,927,1045,1129,1259,1360,1493,1601,1805,1818,1971,2065,2346,2573,2836,3232,3401,3673,3851,3511,3639,4261,4771,4879,4311,4212,3964,4240,4289,4361,5146,5785,5877,6478,7379,7156,7171,7441,7171,7006,7563,8156
 "46003","Aurora, SD",4,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",184,227,240,300,339,370,463,527,613,645,714,782,852,946,1049,1123,1271,1296,1404,1454,1682,1854,2061,2409,2541,2739,2898,2584,2656,3131,3564,3634,2981,2980,2864,3068,3123,3166,3625,4002,4087,4498,5285,4986,4981,5240,5143,4957,5359,5795
 "46003","Aurora, SD",4,CAINC4,62,"..."," Employer contributions for government social insurance","Thousands of dollars",115,123,134,153,201,209,227,261,295,282,331,347,407,414,444,478,534,522,567,611,664,719,775,823,860,934,953,927,983,1130,1207,1245,1330,1232,1100,1172,1166,1195,1521,1783,1790,1980,2094,2170,2190,2201,2028,2049,2204,2361
 "46003","Aurora, SD",4,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",5189,5359,5105,8131,13196,11100,7658,6096,8287,7262,6767,838,4060,6209,-1709,6678,6485,7916,11420,5574,7968,15313,13145,18091,12775,15187,4069,20388,15358,17798,18464,23111,17425,9478,29112,29591,14276,3312,21234,33064,27607,29383,54977,28992,56989,44616,31171,20712,24793,30654
 "46003","Aurora, SD",4,CAINC4,71,"..."," Farm proprietors' income","Thousands of dollars",4114,4301,3956,6738,11670,9471,6050,4144,6457,5225,4668,-1192,2082,4316,-4039,4183,3909,5312,8769,2245,4335,11057,9618,13877,7867,9891,-548,14812,8807,9148,11027,15721,12602,4234,24041,25584,10877,-158,17547,29889,23139,22525,46527,19765,47348,33988,19697,10519,14877,20344
 "46003","Aurora, SD",4,CAINC4,72,"..."," Nonfarm proprietors' income","Thousands of dollars",1075,1058,1149,1393,1526,1629,1608,1952,1830,2037,2099,2030,1978,1893,2330,2495,2576,2604,2651,3329,3633,4256,3527,4214,4908,5296,4617,5576,6551,8650,7437,7390,4823,5244,5071,4007,3399,3470,3687,3175,4468,6858,8450,9227,9641,10628,11474,10193,9916,10310
 "46003","Aurora, SD",4,CAINC4,7010,"...","Total employment","Number of jobs",1688,1759,1729,1806,1804,1800,1732,1668,1677,1641,1661,1630,1618,1593,1655,1618,1638,1587,1629,1603,1610,1617,1607,1636,1638,1718,1791,1731,1729,1808,1799,1757,1712,1572,1452,1468,1432,1419,1533,1638,1657,1694,1758,1798,1789,1741,1712,1699,1678,1727
 "46003","Aurora, SD",4,CAINC4,7020,"..."," Wage and salary employment","Number of jobs",825,909,900,946,972,966,890,866,855,801,842,830,818,794,809,791,828,797,830,846,843,852,860,881,890,908,984,910,920,952,967,919,910,829,743,760,736,721,813,899,896,913,952,1003,966,923,893,857,878,913
 "46003","Aurora, SD",4,CAINC4,7040,"..."," Proprietors employment","Number of jobs",863,850,829,860,832,834,842,802,822,840,819,800,800,799,846,827,810,790,799,757,767,765,747,755,748,810,807,821,809,856,832,838,802,743,709,708,696,698,720,739,761,781,806,795,823,818,819,842,800,814
 "46005","Beadle, SD",4,CAINC4,10,"...","Personal income (thousands of dollars)","Thousands of dollars",71312,77023,83358,92808,111014,113584,121990,124235,137581,155756,174143,179865,204822,213496,206827,235824,242794,250230,265559,273674,293003,307932,313074,332423,355731,379217,369740,421358,423192,432704,456799,481942,474124,449074,481043,530024,540209,567644,648000,763657,706017,675880,860364,780685,808343,847992,899098,889229,856327,929904
