GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "33001","Belknap, NH",1,CAINC4,47,"...","Plus: Personal current transfer receipts","Thousands of dollars",10833,12830,15601,17385,20723,24951,33635,35635,37307,41621,47470,55064,66286,72965,78071,82153,86783,89573,91497,97466,106617,117066,151112,160617,157166,180949,194711,195810,202572,208957,216649,235081,257558,279087,285253,305895,325047,351047,378607,433085,473532,498242,493616,510061,528900,558417,600673,635673,648795,683296
 "33001","Belknap, NH",1,CAINC4,50,"...","Wages and salaries","Thousands of dollars",71694,76145,81159,90952,103804,112071,114353,127909,143607,164745,186034,203502,215226,229698,250804,286170,312437,358584,419094,470291,479258,442615,423146,425166,442428,482942,523414,552387,608521,665912,703744,751998,788265,810805,840873,904791,950616,988324,1017973,1026410,989823,973164,983459,994621,1022656,1065962,1113756,1158253,1198605,1243031
 "33001","Belknap, NH",1,CAINC4,60,"...","Supplements to wages and salaries","Thousands of dollars",7236,8086,9085,10831,12882,14348,16439,19261,22934,27360,31823,35589,39000,42807,49016,56160,62653,73548,84168,95650,100422,95676,95142,100045,107987,116697,120989,123069,131431,141578,150027,158315,177971,188866,205048,222728,236468,244109,251503,257495,270067,267405,269727,256230,272076,274925,280611,273666,287729,298017
 "33001","Belknap, NH",1,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",4541,5277,5932,6998,7834,8744,10783,12612,15372,18286,21200,24114,26029,28828,33116,36854,41568,49027,56015,63189,67735,65113,65544,70194,76767,82316,83827,84252,88865,95019,101179,106414,122441,132025,145366,156636,167802,173699,179890,185531,197367,193246,193571,179190,195657,197446,202668,193398,203312,212980
 "33001","Belknap, NH",1,CAINC4,62,"..."," Employer contributions for government social insurance","Thousands of dollars",2695,2809,3153,3833,5048,5604,5656,6649,7562,9074,10623,11475,12971,13979,15900,19306,21085,24521,28153,32461,32687,30563,29598,29851,31220,34381,37162,38817,42566,46559,48848,51901,55530,56841,59682,66092,68666,70410,71613,71964,72700,74159,76156,77040,76419,77479,77943,80268,84417,85037
 "33001","Belknap, NH",1,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",14703,14093,17910,16797,18013,18452,19891,23504,25060,29464,32622,34512,36361,35295,44897,54885,62720,72859,85114,90298,92658,78606,78281,87250,93469,100613,104714,117130,131320,181547,213145,224562,302213,324858,320522,292830,278900,272297,249157,225383,240270,274975,285380,324395,334016,337348,344345,341303,368617,385483
 "33001","Belknap, NH",1,CAINC4,71,"..."," Farm proprietors' income","Thousands of dollars",545,386,329,375,466,151,257,203,50,-136,-168,-217,168,-54,-218,150,217,561,116,173,412,318,314,206,-91,-85,-369,-331,-311,-308,-40,-27,-428,-741,48,511,445,-53,-276,514,117,538,1271,2773,2769,1009,2812,106,872,1304
 "33001","Belknap, NH",1,CAINC4,72,"..."," Nonfarm proprietors' income","Thousands of dollars",14158,13707,17581,16422,17547,18301,19634,23301,25010,29600,32790,34729,36193,35349,45115,54735,62503,72298,84998,90125,92246,78288,77967,87044,93560,100698,105083,117461,131631,181855,213185,224589,302641,325599,320474,292319,278455,272350,249433,224869,240153,274437,284109,321622,331247,336339,341533,341197,367745,384179
 "33001","Belknap, NH",1,CAINC4,7010,"...","Total employment","Number of jobs",16021,16064,16232,17218,18372,18588,17853,18816,20069,21208,22253,22924,22710,23141,23932,25595,26922,28563,29810,31051,30452,28785,27423,27530,27835,29324,30416,31014,32566,34406,35872,36051,36771,36610,37195,38449,38525,38922,39537,38990,37774,36866,36866,37096,37594,37478,37854,37636,37951,38333
 "33001","Belknap, NH",1,CAINC4,7020,"..."," Wage and salary employment","Number of jobs",13594,13676,13804,14570,15493,15702,15008,15789,16779,17772,18637,18912,18589,18824,19377,20738,21540,22756,24290,25216,24782,22824,21476,21244,21602,22779,23930,24472,25789,26822,27601,27437,27905,27670,27768,28440,28405,28699,28693,28288,27170,26460,26371,26582,26948,26903,27040,27203,27319,27413
 "33001","Belknap, NH",1,CAINC4,7040,"..."," Proprietors employment","Number of jobs",2427,2388,2428,2648,2879,2886,2845,3027,3290,3436,3616,4012,4121,4317,4555,4857,5382,5807,5520,5835,5670,5961,5947,6286,6233,6545,6486,6542,6777,7584,8271,8614,8866,8940,9427,10009,10120,10223,10844,10702,10604,10406,10495,10514,10646,10575,10814,10433,10632,10920
 "33003","Carroll, NH",1,CAINC4,10,"...","Personal income (thousands of dollars)","Thousands of dollars",71118,74913,85140,96866,110933,122528,135149,156878,179463,205754,234272,267815,312308,337600,365200,422564,467707,535420,616764,692386,750156,741695,770303,806429,826583,899266,941350,1001242,1090310,1209557,1296670,1447379,1578854,1642466,1642275,1739212,1786739,1865612,1907760,1985189,1954117,2012500,2125542,2237556,2266182,2372393,2479936,2568323,2717487,2875460
 "33003","Carroll, NH",1,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",70590,74555,84812,96478,110386,122287,134752,156451,179033,205350,233753,267621,311632,336961,364411,421710,466880,534159,615114,690775,748894,740338,769031,805008,825473,898245,940563,1000322,1089326,1208359,1295205,1445294,1578008,1640668,1640660,1737551,1786261,1865843,1908103,1985519,1955263,2012259,2125880,2237093,2265124,2373315,2481032,2569878,2718943,2877361
 "33003","Carroll, NH",1,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",528,358,328,388,547,241,397,427,430,404,519,194,676,639,789,854,827,1261,1650,1611,1262,1357,1272,1421,1110,1021,787,920,984,1198,1465,2085,846,1798,1615,1661,478,-231,-343,-330,-1146,241,-338,463,1058,-922,-1096,-1555,-1456,-1901
