GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "06001","Alameda, CA",8,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",322681,356019,395459,454810,435314,478334,557557,608119,708093,792706,892013,991317,1119827,1202948,1364692,1491661,1658061,1811522,1918124,2103354,2370071,2581856,2791527,3209180,3373994,3383789,3304057,3352212,3451355,3737105,3995643,4482793,4865765,5269249,5784513,6199923,6480228,6603982,6791870,6756815,6457572,6697020,7217745,7204029,7950726,8263010,8861475,9163945,9710803,10168445
 "06001","Alameda, CA",8,CAINC4,62,"..."," Employer contributions for government social insurance","Thousands of dollars",134458,142126,155021,184773,227365,254312,266535,311238,348684,411539,474760,517352,600731,627596,705090,833731,894635,955072,993267,1114423,1184817,1257631,1343692,1420754,1461665,1506545,1567937,1601098,1709360,1845617,2014507,2301588,2512342,2561626,2732033,2977481,3036984,3020493,3006590,3004873,2836757,2841555,2963300,3146214,3253554,3447443,3716936,3873602,4133729,4299098
 "06001","Alameda, CA",8,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",381165,368219,387846,435417,466497,504700,554830,673086,695544,786814,859493,890985,891363,928923,1041691,1260756,1357550,1517316,1783135,1936624,1834277,1805436,1996878,2206788,2292139,2421738,2956237,3289009,3158464,3818576,4066493,4544446,5369640,5792141,5589228,5527453,5372323,5894812,5374051,5013941,5338862,6717635,7203483,7973101,8094551,8628554,9690193,10590790,10753377,11165126
 "06001","Alameda, CA",8,CAINC4,71,"..."," Farm proprietors' income","Thousands of dollars",10239,9328,7845,9592,13396,12031,8942,6047,2284,7981,12990,10746,8923,9271,5843,910,4978,10274,10502,12476,11506,6765,-3684,1199,1143,2873,-1095,-1607,4509,-104,6951,1322,8548,5583,14890,14701,14141,12687,3755,11133,11892,13330,25512,34274,31813,35196,40943,39707,39759,34759
 "06001","Alameda, CA",8,CAINC4,72,"..."," Nonfarm proprietors' income","Thousands of dollars",370926,358891,380001,425825,453101,492669,545888,667039,693260,778833,846503,880239,882440,919652,1035848,1259846,1352572,1507042,1772633,1924148,1822771,1798671,2000562,2205589,2290996,2418865,2957332,3290616,3153955,3818680,4059542,4543124,5361092,5786558,5574338,5512752,5358182,5882125,5370296,5002808,5326970,6704305,7177971,7938827,8062738,8593358,9649250,10551083,10713618,11130367
 "06001","Alameda, CA",8,CAINC4,7010,"...","Total employment","Number of jobs",497846,499789,489920,505369,515311,526165,519585,528450,540448,566305,587776,599620,602234,593482,606565,635992,659313,672722,691523,721752,737111,754274,756513,747608,751343,760449,789089,800408,811229,839948,859791,884138,887315,875474,878177,880210,885435,896623,910324,903624,864535,853954,865987,902625,933194,969977,1014255,1041541,1071919,1097804
 "06001","Alameda, CA",8,CAINC4,7020,"..."," Wage and salary employment","Number of jobs",445777,447098,438505,450669,457522,465928,458028,466503,477301,503584,520495,527188,530021,517512,526828,553770,571087,578846,589871,609740,626535,639586,629580,623436,624031,631913,653636,663204,673976,692225,712986,740172,740610,725714,719693,712328,713182,718931,721344,716163,673240,661573,666928,701982,725769,751589,784216,806538,826752,842464
 "06001","Alameda, CA",8,CAINC4,7040,"..."," Proprietors employment","Number of jobs",52069,52691,51415,54700,57789,60237,61557,61947,63147,62721,67281,72432,72213,75970,79737,82222,88226,93876,101652,112012,110576,114688,126933,124172,127312,128536,135453,137204,137253,147723,146805,143966,146705,149760,158484,167882,172253,177692,188980,187461,191295,192381,199059,200643,207425,218388,230039,235003,245167,255340
 "06003","Alpine, CA",8,CAINC4,10,"...","Personal income (thousands of dollars)","Thousands of dollars",2003,2261,2634,3373,3715,3930,4408,5731,6072,7891,9338,10316,11630,12403,13688,14104,14688,15134,15873,18896,20703,20190,18111,18250,20995,22464,23981,26041,27704,29053,31006,34148,41375,42623,44341,42598,42304,42897,45781,46332,47290,49676,62342,66701,67220,73564,76329,78859,76779,80711
 "06003","Alpine, CA",8,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",2003,2261,2634,3373,3715,3930,4408,5731,6072,7891,9338,10316,11630,12403,13688,14104,14688,15134,15873,18896,20703,20190,18111,18250,20995,22464,23981,26041,27704,29053,31006,34148,41375,42623,44341,42598,42304,42897,45781,46332,47290,49676,62342,66701,67220,73564,76329,78859,76779,80711
 "06003","Alpine, CA",8,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "06003","Alpine, CA",8,CAINC4,20,"...","Population (persons) 3/","Number of persons",398,508,584,702,671,730,785,817,890,983,1160,1104,1131,1145,1119,1092,1156,1197,1141,1162,1161,1106,1162,1154,1196,1199,1246,1262,1239,1223,1205,1209,1196,1237,1233,1263,1219,1276,1274,1202,1197,1161,1093,1110,1127,1082,1087,1057,1121,1101
 "06003","Alpine, CA",8,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",5033,4451,4510,4805,5537,5384,5615,7015,6822,8027,8050,9344,10283,10832,12232,12916,12706,12643,13911,16262,17832,18255,15586,15815,17554,18736,19246,20635,22360,23756,25731,28245,34594,34457,35962,33728,34704,33618,35935,38546,39507,42787,57038,60091,59645,67989,70220,74606,68492,73307
 "06003","Alpine, CA",8,CAINC4,35,"...","Earnings by place of work","Thousands of dollars",1415,1538,1699,2280,2500,2575,2585,3689,3668,5494,6711,6758,7576,8601,10608,10220,11435,11590,11961,15105,17780,15482,14985,13261,17602,20257,21106,23067,25067,25742,27614,30517,39426,41630,42861,40308,42047,45154,49249,46439,44625,45895,56101,57937,57335,66015,68910,68058,65037,67080
 "06003","Alpine, CA",8,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",72,84,89,140,171,175,152,267,257,438,558,530,645,797,1054,1044,1202,1241,1297,1677,1948,1694,1613,1364,1851,2177,2261,2370,2538,2595,2745,2960,3786,4077,4215,4262,4617,4572,4604,4372,4322,4228,4962,4843,5249,6403,6571,6588,6630,6967
 "06003","Alpine, CA",8,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance","Thousands of dollars",41,47,52,74,91,100,87,137,138,219,281,267,333,413,544,527,603,631,674,883,1031,891,875,766,1036,1208,1280,1337,1402,1414,1494,1655,2145,2237,2220,2120,2212,2334,2509,2464,2455,2412,2488,2491,3095,3691,3809,3764,3626,3840
 "06003","Alpine, CA",8,CAINC4,38,"..."," Employer contributions for government social insurance","Thousands of dollars",31,37,37,66,80,75,65,130,119,219,277,263,312,384,510,517,599,610,623,794,917,803,738,598,815,969,981,1033,1136,1181,1251,1305,1641,1840,1995,2142,2405,2238,2095,1908,1867,1816,2474,2352,2154,2712,2762,2824,3004,3127
 "06003","Alpine, CA",8,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",62,72,131,149,252,338,592,680,766,676,717,1013,948,174,-699,-469,-1151,-1197,-1729,-3099,-4698,-3821,-2755,-1708,-3379,-4237,-4211,-4559,-4970,-4958,-5141,-5370,-7094,-8176,-9108,-10330,-11635,-13437,-15200,-15193,-14334,-14759,-15248,-13911,-14486,-22023,-21997,-21971,-20078,-20289
