GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "39057","Greene, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",4645491,5060969,5288756,5614007,5905356,6356630,6592916,6645594,6925860,7244764,7748496,7764079,7867980,8154269,8663731,8937663,9314394,9776533
 "39059","Guernsey, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1147610,1243759,1274786,1259920,1280795,1279047,1311857,1273612,1239622,1242034,1277246,1295922,1405311,1641397,2340389,2234255,2319688,2607037
 "39059","Guernsey, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",88.555,95.975,98.369,97.222,98.833,98.698,101.230,98.278,95.656,95.842,98.559,100.000,108.441,126.659,180.596,172.407,178.999,201.172
 "39059","Guernsey, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",878693,967943,1015329,1032698,1090022,1127200,1191302,1198156,1169586,1187977,1248875,1295922,1442230,1709689,2025371,1866475,2122162,2620297
 "39061","Hamilton, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",60803788,62575491,62437004,62090573,62689125,61195003,61208565,61768539,59244009,60427096,63124833,63288289,63333515,63514374,64157236,65651526,66604173,66977577
 "39061","Hamilton, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",96.074,98.874,98.655,98.108,99.053,96.692,96.714,97.599,93.610,95.479,99.742,100.000,100.071,100.357,101.373,103.734,105.239,105.829
 "39061","Hamilton, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",47277298,49541545,50292877,51496977,53559948,53979858,55657969,57295739,56415480,58075634,61625710,63288289,64624501,66065447,68368094,71439121,73747017,76096986
 "39063","Hancock, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",3639959,3805532,3809807,3849317,3853667,3951164,3955570,3816857,3626666,3725662,3915898,4205418,4371567,4871219,5536492,5394451,5226732,5242941
 "39063","Hancock, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",86.554,90.491,90.593,91.532,91.636,93.954,94.059,90.760,86.238,88.592,93.116,100.000,103.951,115.832,131.651,128.274,124.286,124.671
 "39063","Hancock, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2933748,3065482,3158174,3247809,3341961,3498403,3597439,3601259,3404498,3571097,3840571,4205418,4471275,5049432,5953671,5909304,5759206,5865803
 "39065","Hardin, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",837478,907138,906584,889897,858739,882277,886375,915402,904599,908561,938759,898563,896276,959590,839240,846835,824076,952308
 "39065","Hardin, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",93.202,100.954,100.893,99.036,95.568,98.188,98.644,101.874,100.672,101.113,104.473,100.000,99.745,106.792,93.398,94.243,91.710,105.981
 "39065","Hardin, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",650451,707009,723496,734207,712983,747223,786024,826196,809144,836575,912903,898563,919697,989760,875246,895039,887846,1044621
 "39067","Harrison, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",436138,444463,445100,432736,425517,419913,408020,423823,437180,453509,480957,465785,787761,1227221,2354971,2746683,2480727,1996217
 "39067","Harrison, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",93.635,95.422,95.559,92.905,91.355,90.152,87.598,90.991,93.859,97.364,103.257,100.000,169.125,263.473,505.592,589.689,532.590,428.570
 "39067","Harrison, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",281156,292065,304744,318012,336279,349649,353118,387686,399981,434118,480705,465785,800157,1228437,1381459,1422956,1593802,1504159
 "39069","Henry, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1415951,1059184,1127242,1141465,1165110,1279219,1216028,1135902,1105641,1092244,1140668,1158491,1183197,1135488,1050729,1100507,1084932,1142699
 "39069","Henry, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",122.224,91.428,97.303,98.530,100.571,110.421,104.967,98.050,95.438,94.282,98.462,100.000,102.133,98.014,90.698,94.995,93.650,98.637
 "39069","Henry, OH",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1111230,855868,923565,953068,981190,1083564,1073487,1029629,1037665,1036014,1098836,1158491,1210935,1183191,1132825,1211220,1202887,1278034
 "39071","Highland, OH",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",907167,962475,995535,1020835,1038430,1031287,1092117,1037734,1040671,1032436,1053281,1051396,1041894,1022407,987667,980858,1027096,1025946
 "39071","Highland, OH",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",86.282,91.543,94.687,97.093,98.767,98.087,103.873,98.701,98.980,98.197,100.179,100.000,99.096,97.243,93.939,93.291,97.689,97.579
