GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "42059","Greene, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2971284,2684456,2634549,2512873,2666785,2766727,3155076,3226006,3385413,2977340,3283696,3483592,3658947,3814505,4166626,4351426,4444297,4452185
 "42059","Greene, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",85.294,77.060,75.627,72.135,76.553,79.422,90.570,92.606,97.182,85.468,94.262,100.000,105.034,109.499,119.607,124.912,127.578,127.804
 "42059","Greene, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1531279,1412744,1445237,1505966,1813836,2097377,2539521,2833577,3028232,2861789,3358400,3483592,3634809,3757068,3248765,3213744,3752490,4132735
 "42061","Huntingdon, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1048689,1038500,1065578,1127438,1180538,1247708,1218866,1214566,1198492,1219198,1225538,1191219,1180402,1206863,1221304,1216704,1235321,1260972
 "42061","Huntingdon, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",88.035,87.180,89.453,94.646,99.103,104.742,102.321,101.960,100.610,102.349,102.881,100.000,99.092,101.313,102.526,102.139,103.702,105.856
 "42061","Huntingdon, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",799694,806557,842451,920360,993847,1093706,1104989,1119772,1128605,1164304,1199567,1191219,1210222,1252883,1285796,1293368,1340740,1397226
 "42063","Indiana, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",3743480,3668324,3812058,3925295,4000302,4110153,4338711,4220660,4388785,4443478,4435153,4355884,4366977,4419722,4107160,3788192,3843789,3867491
 "42063","Indiana, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",85.941,84.215,87.515,90.115,91.837,94.359,99.606,96.896,100.755,102.011,101.820,100.000,100.255,101.466,94.290,86.967,88.244,88.788
 "42063","Indiana, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2859405,2787714,3014709,3208270,3432002,3707708,4025508,4041859,4216524,4338772,4421817,4355884,4468738,4661122,4281604,3931069,4094226,4244361
 "42065","Jefferson, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1224381,1265622,1310887,1320207,1326700,1381429,1461772,1510927,1473579,1527439,1572637,1523600,1511182,1531651,1563729,1512253,1538225,1569079
