GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "08035","Douglas, CO",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",4981294,5396788,5959021,6755416,7753481,8448682,9813733,10205104,10440656,10675536,11157920,12582070,13049203,13946565,14856247,15234813,16414609,17335732
 "08037","Eagle, CO",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",3128551,3111910,3096226,3135202,3415721,3365314,3685090,3484000,2944536,2730961,2655963,2569140,2826452,2990311,3136360,3216484,3308719,3375460
 "08037","Eagle, CO",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",121.774,121.127,120.516,122.033,132.952,130.990,143.437,135.610,114.612,106.299,103.379,100.000,110.015,116.393,122.078,125.197,128.787,131.385
 "08037","Eagle, CO",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2389439,2444370,2484602,2589251,2918089,2984569,3388465,3265353,2816821,2618090,2582886,2569140,2891109,3133213,3387476,3568119,3736715,3903441
 "08039","Elbert, CO",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",364971,387029,379958,368659,357892,375165,361364,366831,367961,361430,362491,370606,398820,397288,408333,423323,451766,484094
 "08039","Elbert, CO",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",98.480,104.431,102.523,99.475,96.570,101.230,97.506,98.982,99.286,97.524,97.810,100.000,107.613,107.200,110.180,114.225,121.899,130.622
 "08039","Elbert, CO",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",273288,298238,300279,302374,306637,335751,336022,347594,352194,348707,355116,370606,408733,417469,440868,466564,508145,555453
 "08041","El Paso, CO",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",23513723,23695552,24003594,24465945,25628582,26197776,26869196,27045619,27087671,28041400,28680179,28776560,29118575,29467826,30201637,30907788,32265733,33349174
 "08041","El Paso, CO",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",81.711,82.343,83.414,85.020,89.061,91.039,93.372,93.985,94.131,97.445,99.665,100.000,101.189,102.402,104.952,107.406,112.125,115.890
 "08041","El Paso, CO",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",19495765,20020135,20590611,21374563,22931221,24028946,25197576,25639602,26202105,27274279,28222837,28776560,29627507,30552677,31961534,33148319,35073946,37001039
 "08043","Fremont, CO",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1212015,1195063,1192786,1182409,1207783,1222732,1222842,1261962,1244756,1228271,1248891,1231277,1195953,1202543,1248334,1269874,1295616,1325142
 "08043","Fremont, CO",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",98.436,97.059,96.874,96.031,98.092,99.306,99.315,102.492,101.095,99.756,101.431,100.000,97.131,97.666,101.385,103.135,105.225,107.623
 "08043","Fremont, CO",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",895261,910561,933870,957079,1017740,1074891,1112780,1173742,1187477,1186468,1225410,1231277,1224554,1260179,1342760,1392278,1447138,1515306
 "08045","Garfield, CO",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2127584,2228723,2381806,2534563,3060769,3737556,3970941,4510468,4586308,4198961,3958501,3816191,3841346,4148049,4230409,4246153,4301192,4243642
 "08045","Garfield, CO",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",55.752,58.402,62.413,66.416,80.205,97.939,104.055,118.193,120.180,110.030,103.729,100.000,100.659,108.696,110.854,111.267,112.709,111.201
 "08045","Garfield, CO",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1502092,1593376,1826677,2075892,2844960,3591780,3993445,5255570,3944381,4127862,4178420,3816191,4007310,4322150,3441973,3371779,3682316,3893318
