GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "06041","Marin, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",12948186,14063603,14757624,14604273,14987346,15573996,15598680,15764503,15557564,15924350,16525827,17253018,18087752,19268853,20396361,21404151,22143494,23648191
 "06043","Mariposa, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",579474,600789,608417,636071,662274,726650,715816,641234,644662,636416,702018,655234,655816,675365,689194,751702,796797,811272
 "06043","Mariposa, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",88.438,91.691,92.855,97.075,101.074,110.899,109.246,97.863,98.387,97.128,107.140,100.000,100.089,103.072,105.183,114.723,121.605,123.814
 "06043","Mariposa, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",437601,464102,481527,524065,568115,649892,665170,607051,622797,617511,689847,655234,669812,703349,734668,812817,877467,910996
 "06045","Mendocino, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",3036641,3172968,3196515,3100844,3131372,3399447,3361669,3314504,3228885,3360150,3271485,3165290,3213765,3238126,3334857,3386979,3444874,3552687
 "06045","Mendocino, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",95.936,100.243,100.986,97.964,98.928,107.398,106.204,104.714,102.009,106.156,103.355,100.000,101.531,102.301,105.357,107.004,108.833,112.239
 "06045","Mendocino, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2346756,2511177,2578429,2582695,2691888,3012249,3065652,3085218,3093334,3236916,3186370,3165290,3296851,3398028,3595561,3723986,3850625,4050620
 "06047","Merced, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",5912179,6324466,6914648,7595529,7950618,8181274,9030257,8010339,7652533,7674491,7972289,7673815,8348701,8803254,8595504,8742254,9504388,9435667
 "06047","Merced, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",77.044,82.416,90.107,98.980,103.607,106.613,117.676,104.385,99.723,100.009,103.890,100.000,108.795,114.718,112.011,113.923,123.855,122.959
 "06047","Merced, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",4342718,4711118,5303788,6127695,6353612,6661023,7886389,7144541,6868646,7052319,7749018,7673815,8558358,8995470,8681290,8779136,9775379,9799550
